Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
2098,Tusker's Bane,Increases a shield or piece of armor's resistance to bludgeoning damage by 170%. Target yourself to cast this spell on all of your equipped armor.,300,3600,164,70,Item Enchantment,0.15,67,6,25,0,1
2101,Cragstone's Will,Increases the Melee Defense skill modifier of a weapon or magic caster by 17%.,300,3600,156,70,Item Enchantment,0.15,61,33025,25,0,1
2102,Inferno's Bane,Increases a shield or piece of armor's resistance to fire damage by 170%. Target yourself to cast this spell on all of your equipped armor.,300,3600,170,70,Item Enchantment,0.15,57,6,25,0,1
2104,Gelidite's Bane,Increases a shield or piece of armor's resistance to cold damage by 170%. Target yourself to cast this spell on all of your equipped armor.,300,3600,166,70,Item Enchantment,0.15,65,6,25,0,1
2106,Elysa's Sight,Increases a weapon's Attack Skill modifier by 17.0 percentage points.,300,3600,152,70,Item Enchantment,0.15,59,257,25,0,1
2108,Brogard's Defiance,Improves a shield or piece of armor's armor value by 220 points. Target yourself to cast this spell on all of your equipped armor.,300,3600,160,70,Item Enchantment,0.15,142,6,25,0,1
2110,Astyrrian's Bane,Increases a shield or piece of armor's resistance to electric damage by 170%. Target yourself to cast this spell on all of your equipped armor.,300,3600,168,70,Item Enchantment,0.15,67,6,25,0,1
2113,Archer's Bane,Increases a shield or piece of armor's resistance to piercing damage by 170%. Target yourself to cast this spell on all of your equipped armor.,300,3600,172,70,Item Enchantment,0.15,59,6,25,0,1
2116,Atlan's Alacrity,Improves a weapon's speed by 70 points.,300,3600,158,70,Item Enchantment,0.15,63,257,25,0,1
2117,Mystic's Blessing,Increases a magic casting implement's mana conversion bonus by 70%.,300,3600,195,70,Item Enchantment,0.15,67,32768,25,0,1
2148,Caustic Boon,Reduces damage the target takes from acid by 65%.,300,3600,101,70,Life Magic,0.15,49,16,5,0.25,0
2149,Caustic Blessing,Reduces damage the caster takes from acid by 65%.,300,3600,101,70,Life Magic,0.15,49,16,0,0,0
2150,Boon of the Blade Turner,Reduces damage the target takes from Slashing by 65%.,300,3600,113,70,Life Magic,0.15,47,16,5,0.25,0
2151,Blessing of the Blade Turner,Reduces damage the caster takes from Slashing by 65%.,300,3600,113,70,Life Magic,0.15,47,16,0,0,0
2152,Boon of the Mace Turner,Reduces damage the target takes from Bludgeoning by 65%.,300,3600,103,70,Life Magic,0.15,55,16,5,0.25,0
2153,Blessing of the Mace Turner,Reduces damage the caster takes from Bludgeoning by 65%.,300,3600,103,70,Life Magic,0.15,55,16,0,0,0
2154,Icy Boon,Reduces damage the target takes from Cold by 65%.,300,3600,105,70,Life Magic,0.15,51,16,5,0.25,0
2155,Icy Blessing,Reduces damage the caster takes from Cold by 65%.,300,3600,105,70,Life Magic,0.15,51,16,0,0,0
2156,Fiery Boon,Reduces damage the target takes from fire by 65%.,300,3600,109,70,Life Magic,0.15,43,16,5,0.25,0
2157,Fiery Blessing,Reduces damage the caster takes from Fire by 65%.,300,3600,109,70,Life Magic,0.15,43,16,0,0,0
2158,Storm's Boon,Reduces damage the target takes from Lightning by 65%.,300,3600,107,70,Life Magic,0.15,53,16,5,0.25,0
2159,Storm's Blessing,Reduces damage the caster takes from Lightning by 65%.,300,3600,107,70,Life Magic,0.15,53,16,0,0,0
2160,Boon of the Arrow Turner,Reduces damage the target takes from Piercing by 65%.,300,3600,111,70,Life Magic,0.15,45,16,5,0.25,0
2161,Blessing of the Arrow Turner,Reduces damage the caster takes from Piercing by 65%.,300,3600,111,70,Life Magic,0.15,45,16,5,0.25,0
2182,Battlemage's Boon,Increases the target's natural mana rate by 115%.,300,3600,97,70,Life Magic,0.15,39,16,5,0.25,1
2183,Battlemage's Blessing,Increases the caster's natural mana rate by 115%.,300,3600,97,70,Life Magic,0.15,39,16,0,0,1
2184,Hydra's Head,Increase target's natural healing rate by 115%.,300,3600,93,70,Life Magic,0.15,37,16,5,0.25,1
2185,Robustify,Increase caster's natural healing rate by 115%.,300,3600,93,70,Life Magic,0.15,37,16,5,1,1
2186,Tenaciousness,Increases the rate at which the target regains Stamina by 115%.,300,3600,95,70,Life Magic,0.15,41,16,5,0.25,1
2187,Unflinching Persistence,Increases the rate at which the caster regains Stamina by 115%.,300,3600,95,70,Life Magic,0.15,41,16,0,0,1
2190,Silencia's Boon,Increases the target's Alchemy skill by 40 points.,300,3600,221,70,Creature Enchantment,0.15,26,16,5,0.25,1
2191,Silencia's Blessing,Increases the caster's Alchemy skill by 40 points.,300,3600,221,70,Creature Enchantment,0.15,26,16,0,0,1
2194,Aliester's Boon,Increases the target's Arcane Lore skill by 40 points.,300,3600,53,70,Creature Enchantment,0.15,26,16,5,0.25,1
2195,Aliester's Blessing,Increases the caster's Arcane Lore skill by 40 points.,300,3600,53,70,Creature Enchantment,0.15,26,16,0,0,1
2196,Jibril's Boon,Increases the target's Armor Tinkering skill by 40 points.,300,3600,55,70,Creature Enchantment,0.15,28,16,5,0.25,1
2197,Jibril's Blessing,Increases the caster's Armor Tinkering skill by 40 points.,300,3600,55,70,Creature Enchantment,0.15,28,16,0,0,1
2202,Light Weapon Mastery Other VII,Increases the target's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,5,0.25,1
2203,Light Weapon Mastery Self VII,Increases the caster's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,0,0,1
2206,Missile Weapon Mastery Other VII,Increases the target's Missile Weapons skill by 40 points.,300,3600,19,70,Creature Enchantment,0.15,18,16,5,0.25,1
2207,Missile Weapon Mastery Self VII,Increases the caster's Missile Weapons skill by 40 points.,300,3600,19,70,Creature Enchantment,0.15,18,16,0,0,1
2210,Morimoto's Boon,Increases the target's Cooking skill by 40 points.,300,3600,216,70,Creature Enchantment,0.15,20,16,5,0.25,1
2211,Morimoto's Blessing,Increases the caster's Cooking skill by 40 points.,300,3600,216,70,Creature Enchantment,0.15,20,16,0,0,1
2214,Adja's Boon,Increases the target's Creature Enchantment skill by 40 points.,300,3600,43,70,Creature Enchantment,0.15,26,16,5,0.25,1
2215,Adja's Blessing,Increases the caster's Creature Enchantment skill by 40 points.,300,3600,43,70,Creature Enchantment,0.15,26,16,0,0,1
2218,Missile Weapon Mastery Other VII,Increases the target's Missile Weapons skill by 40 points.,300,3600,19,70,Creature Enchantment,0.15,18,16,5,0.25,1
2219,Missile Weapon Mastery Self VII,Increases the caster's Missile Weapons skill by 40 points.,300,3600,19,70,Creature Enchantment,0.15,18,16,0,0,1
2222,Finesse Weapon Mastery Other VII,Increases the target's Finesse Weapons skill by 40 points.,300,3600,23,70,Creature Enchantment,0.15,18,16,5,0.25,1
2223,Finesse Weapon Mastery Self VII,Increases the caster's Finesse Weapons skill by 40 points.,300,3600,23,70,Creature Enchantment,0.15,18,16,0,0,1
2226,Ketnan's Boon,Increases the target's Deception skill by 40 points.,300,3600,65,70,Creature Enchantment,0.15,28,16,5,0.25,1
2227,Ketnan's Blessing,Increases the caster's Deception skill by 40 points.,300,3600,65,70,Creature Enchantment,0.15,28,16,0,0,1
2232,Odif's Boon,Increases the target's Loyalty skill by 40 points.,300,3600,75,70,Creature Enchantment,0.15,20,16,5,0.25,1
2233,Odif's Blessing,Increases the caster's Loyalty skill by 40 points.,300,3600,75,70,Creature Enchantment,0.15,20,16,0,0,1
2236,Lilitha's Boon,Increases the target's Fletching skill by 40 points.,300,3600,218,70,Creature Enchantment,0.15,20,16,5,0.25,1
2237,Lilitha's Blessing,Increases the caster's Fletching skill by 40 points.,300,3600,218,70,Creature Enchantment,0.15,20,16,0,0,1
2240,Avalenne's Boon,Increases the target's Healing skill by 40 points.,300,3600,67,70,Creature Enchantment,0.15,20,16,5,0.25,1
2241,Avalenne's Blessing,Increases the caster's Healing skill by 40 points.,300,3600,67,70,Creature Enchantment,0.15,20,16,0,0,1
2242,Web of Deflection,Increases the target's Missile Defense skill by 40 points.,300,3600,39,70,Creature Enchantment,0.15,22,16,5,0.25,1
2243,Aura of Deflection,Increases the caster's Missile Defense skill by 40 points.,300,3600,39,70,Creature Enchantment,0.15,22,16,0,0,1
2244,Web of Defense,Increases the target's Melee Defense skill by 40 points.,300,3600,37,70,Creature Enchantment,0.15,22,16,5,0.25,1
2245,Aura of Defense,Increases the caster's Melee Defense skill by 40 points.,300,3600,37,70,Creature Enchantment,0.15,22,16,0,0,1
2248,Celcynd's Boon,Increases the target's Item Enchantment skill by 40 points.,300,3600,45,70,Creature Enchantment,0.15,26,16,5,0.25,1
2249,Celcynd's Blessing,Increases the caster's Item Enchantment skill by 40 points.,300,3600,45,70,Creature Enchantment,0.15,26,16,0,0,1
2250,Yoshi's Boon,Increases the target's Item Tinkering skill by 40 points.,300,3600,57,70,Creature Enchantment,0.15,28,16,5,0.25,1
2251,Yoshi's Blessing,Increases the caster's Item Tinkering skill by 40 points.,300,3600,57,70,Creature Enchantment,0.15,28,16,0,0,1
2256,Jahannan's Boon,Increases the target's Jump skill by 40 points.,300,3600,69,70,Creature Enchantment,0.15,24,16,5,0.25,1
2257,Jahannan's Blessing,Increases the caster's Jump skill by 40 points.,300,3600,69,70,Creature Enchantment,0.15,24,16,0,0,1
2262,Ar-Pei's Boon,Increases the target's Leadership skill by 40 points.,300,3600,71,70,Creature Enchantment,0.15,20,16,5,0.25,1
2263,Ar-Pei's Blessing,Increases the caster's Leadership skill by 40 points.,300,3600,71,70,Creature Enchantment,0.15,20,16,0,0,1
2266,Harlune's Boon,Increases the target's Life Magic skill by 40 points.,300,3600,47,70,Creature Enchantment,0.15,26,16,5,0.25,1
2267,Harlune's Blessing,Increases the caster's Life Magic skill by 40 points.,300,3600,47,70,Creature Enchantment,0.15,26,16,0,0,1
2270,Oswald's Boon,Increases the target's Lockpick skill by 40 points.,300,3600,73,70,Creature Enchantment,0.15,20,16,5,0.25,1
2271,Oswald's Blessing,Increases the caster's Lockpick skill by 40 points.,300,3600,73,70,Creature Enchantment,0.15,20,16,0,0,1
2274,Light Weapon Mastery Other VII,Increases the target's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,5,0.25,1
2275,Light Weapon Mastery Self VII,Increases the caster's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,0,0,1
2277,Celdiseth's Blessing,Increases the caster's Magic Item Tinkering skill by 40 points.,300,3600,59,70,Creature Enchantment,0.15,28,16,0,0,1
2280,Web of Resistance,Increases the target's Magic Defense skill by 40 points.,300,3600,41,70,Creature Enchantment,0.15,22,16,5,0.25,1
2281,Aura of Resistance,Increases the caster's Magic Defense skill by 40 points.,300,3600,41,70,Creature Enchantment,0.15,22,16,0,0,1
2286,Nuhmudira's Boon,Increases the target's Mana Conversion skill by 40 points.,300,3600,51,70,Creature Enchantment,0.15,26,16,5,0.25,1
2287,Nuhmudira's Blessing,Increases the caster's Mana Conversion skill by 40 points.,300,3600,51,70,Creature Enchantment,0.15,26,16,0,0,1
2288,Topheron's Boon,Increases the target's Assess Monster skill by 40 points.,300,3600,63,70,Creature Enchantment,0.15,28,16,5,0.25,1
2289,Topheron's Blessing,Increases the caster's Assess Monster skill by 40 points.,300,3600,63,70,Creature Enchantment,0.15,28,16,0,0,1
2292,Kaluhc's Boon,Increases the target's Assess Person skill by 40 points.,300,3600,205,70,Creature Enchantment,0.15,28,16,5,0.25,1
2293,Kaluhc's Blessing,Increases the caster's Assess Person skill by 40 points.,300,3600,205,70,Creature Enchantment,0.15,28,16,0,0,1
2298,Light Weapon Mastery Other VII,Increases the target's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,5,0.25,1
2299,Light Weapon Mastery Self VII,Increases the caster's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,0,0,1
2300,Saladur's Boon,Increases the target's Run skill by 40 points.,300,3600,77,70,Creature Enchantment,0.15,24,16,5,0.25,1
2301,Saladur's Blessing,Increases the caster's Run skill by 40 points.,300,3600,77,70,Creature Enchantment,0.15,24,16,0,0,1
2304,Light Weapon Mastery Other VII,Increases the target's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,5,0.25,1
2305,Light Weapon Mastery Self VII,Increases the caster's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,0,0,1
2308,Heavy Weapon Mastery Other VII,Increases the target's Heavy Weapons skill by 40 points.,300,3600,31,70,Creature Enchantment,0.15,18,16,5,0.25,1
2309,Heavy Weapon Mastery Self VII,Increases the caster's Heavy Weapons skill by 40 points.,300,3600,31,70,Creature Enchantment,0.15,18,16,0,0,1
2312,Missile Weapon Mastery Other VII,Increases the target's Missile Weapons skill by 40 points.,300,3600,19,70,Creature Enchantment,0.15,18,16,5,0.25,1
2313,Missile Weapon Mastery Self VII,Increases the caster's Missile Weapons skill by 40 points.,300,3600,19,70,Creature Enchantment,0.15,18,16,0,0,1
2315,Light Weapon Mastery Other VII,Increases the target's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,5,0.25,1
2316,Light Weapon Mastery Self VII,Increases the caster's Light Weapons skill by 40 points.,300,3600,17,70,Creature Enchantment,0.15,18,16,0,0,1
2322,Hieromancer's Boon,Increases the target's War Magic skill by 40 points.,300,3600,49,70,Creature Enchantment,0.15,26,16,5,0.25,1
2323,Hieromancer's Blessing,Increases the caster's War Magic skill by 40 points.,300,3600,49,70,Creature Enchantment,0.15,26,16,0,0,1
2324,Koga's Boon,Increases the target's Weapon Tinkering skill by 40 points.,300,3600,61,70,Creature Enchantment,0.15,28,16,5,0.25,1
2325,Koga's Blessing,Increases the caster's Weapon Tinkering skill by 40 points.,300,3600,61,70,Creature Enchantment,0.15,28,16,0,0,1
2347,Concentration,Increases the caster's Focus by 25 points.,100,1000,13,40,Creature Enchantment,0.1,16,16,0,0,1
2349,Hieromancer's Ward,Improves a shield or piece of armor's armor value by 170 points. This spell resonates in harmony with the natural frequency of Thaumaturgic Plate crystal. allowing additional magical defenses to be layered over it.,200,780,190,50,Item Enchantment,0.2,142,6,25,0,1
2350,Greater Decay Durance,Increases a shield or piece of armor's resistance to acid damage by 100%. This spell resonates in harmony with the natural frequency of Thaumaturgic Plate crystal. allowing additional magical defenses to be layered over it.,200,780,188,50,Item Enchantment,0.2,63,6,25,0,1
2351,Greater Consumption Durance,Increases a shield or piece of armor's resistance to fire damage by 100%. This spell resonates in harmony with the natural frequency of Thaumaturgic Plate crystal. allowing additional magical defenses to be layered over it.,200,780,186,50,Item Enchantment,0.2,57,6,25,0,1
2352,Greater Stasis Durance,Increases a shield or piece of armor's resistance to cold damage by 100%. This spell resonates in harmony with the natural frequency of Thaumaturgic Plate crystal. allowing additional magical defenses to be layered over it.,200,780,184,50,Item Enchantment,0.2,65,6,25,0,1
2353,Greater Stimulation Durance,Increases a shield or piece of armor's resistance to electric damage by 100%. This spell resonates in harmony with the natural frequency of Thaumaturgic Plate crystal. allowing additional magical defenses to be layered over it.,200,780,182,50,Item Enchantment,0.2,67,6,25,0,1
2357,Fauna Perlustration,Increases the target's Assess Monster skill by 60 points.,250,1020,63,60,Creature Enchantment,0.3,28,16,5,0.25,1
2382,Unnatural Persistence,Increase caster's natural healing rate by 100%.,285,3600,93,70,Life Magic,0.2,37,16,5,1,1
2384,Arcane Restoration,Increases the caster's natural mana rate by 100%.,285,3600,97,60,Life Magic,0.2,39,16,0,0,1
2385,Vigilance,Increases the rate at which the target regains Stamina by 100%.,275,1020,95,60,Life Magic,0.3,41,16,5,0.25,1
