Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
1659,Stamina to Health Other II,Drains one-half of the target's Stamina and gives 90% of that to his/her Health.,50,-1,89,20,Life Magic,0.05,75,16,5,0,0
1660,Stamina to Health Other III,Drains one-half of the target's Stamina and gives 105% of that to his/her Health.,100,-1,89,30,Life Magic,0.1,75,16,5,0,0
1661,Stamina to Health Other IV,Drains one-half of the target's Stamina and gives 120% of that to his/her Health.,150,-1,89,40,Life Magic,0.15,75,16,5,0,0
1662,Stamina to Health Other V,Drains one-half of the target's Stamina and gives 135% of that to his/her Health.,200,-1,89,50,Life Magic,0.2,75,16,5,0,0
1663,Stamina to Health Other VI,Drains one-half of the target's Stamina and gives 150% of that to his/her Health.,250,-1,89,60,Life Magic,0.3,75,16,5,0,0
1664,Stamina to Health Self I,Drains one-half of the caster's Stamina and gives 90% of that to his/her Health (maximum of 50).,1,-1,89,10,Life Magic,0.01,75,16,0,0,0
1665,Stamina to Health Self II,Drains one-half of the caster's Stamina and gives 100% of that to his/her Health (maximum of 100).,50,-1,89,20,Life Magic,0.05,75,16,0,0,0
1666,Stamina to Health Self III,Drains one-half of the caster's Stamina and gives 110% of that to his/her Health (maximum of 150).,100,-1,89,30,Life Magic,0.1,75,16,0,0,0
1667,Stamina to Health Self IV,Drains one-half of the caster's Stamina and gives 120% of that to his/her Health (maximum of 200).,150,-1,89,40,Life Magic,0.15,75,16,0,0,0
1668,Stamina to Health Self V,Drains one-half of the caster's Stamina and gives 135% of that to his/her Health.,200,-1,89,50,Life Magic,0.2,75,16,0,0,0
1669,Stamina to Health Self VI,Drains one-half of the caster's Stamina and gives 150% of that to his/her Health.,250,-1,89,60,Life Magic,0.3,75,16,0,0,0
1670,Stamina to Mana Other I,Drains one-half of the target's Stamina and gives 75% of that to his/her Mana.,1,-1,89,10,Life Magic,0.01,76,16,5,0,0
1671,Stamina to Mana Other II,Drains one-half of the target's Stamina and gives 90% of that to his/her Mana.,50,-1,89,20,Life Magic,0.05,76,16,5,0,0
1672,Stamina to Mana Other III,Drains one-half of the target's Stamina and gives 105% of that to his/her Mana.,100,-1,89,30,Life Magic,0.1,76,16,5,0,0
1673,Stamina to Mana Other IV,Drains one-half of the target's Stamina and gives 120% of that to his/her Mana.,150,-1,89,40,Life Magic,0.15,76,16,5,0,0
1674,Stamina to Mana Other V,Drains one-half of the target's Stamina and gives 135% of that to his/her Mana.,200,-1,89,50,Life Magic,0.2,76,16,5,0,0
1675,Stamina to Mana Other VI,Drains one-half of the target's Stamina and gives 150% of that to his/her Mana.,250,-1,89,60,Life Magic,0.3,76,16,5,0,0
1676,Stamina to Mana Self I,Drains one-half of the caster's Stamina and gives 90% of that to his/her Mana (maximum of 50).,1,-1,89,10,Life Magic,0.01,76,16,0,0,0
1677,Stamina to Mana Self II,Drains one-half of the caster's Stamina and gives 100% of that to his/her Mana (maximum of 100).,50,-1,89,20,Life Magic,0.05,76,16,0,0,0
1678,Stamina to Mana Self III,Drains one-half of the caster's Stamina and gives 110% of that to his/her Mana (maximum of 150).,100,-1,89,30,Life Magic,0.1,76,16,0,0,0
1679,Stamina to Mana Self IV,Drains one-half of the caster's Stamina and gives 120% of that to his/her Mana (maximum of 200).,150,-1,89,40,Life Magic,0.15,76,16,0,0,0
1680,Stamina to Mana Self V,Drains one-half of the caster's Stamina and gives 135% of that to his/her Mana.,200,-1,89,50,Life Magic,0.2,76,16,0,0,0
1681,Stamina to Mana Self VI,Drains one-half of the caster's Stamina and gives 150% of that to his/her Mana.,250,-1,89,60,Life Magic,0.3,76,16,0,0,0
1702,Health to Mana Self IV,Drains one-half of the caster's Health and gives 120% of that to his/her Mana (maximum of 200).,150,-1,87,40,Life Magic,0.15,74,16,0,0,0
1703,Health to Mana Self V,Drains one-half of the caster's Health and gives 135% of that to his/her Mana.,200,-1,87,50,Life Magic,0.2,74,16,0,0,0
1704,Health to Mana Self VI,Drains one-half of the caster's Health and gives 150% of that to his/her Mana.,250,-1,87,60,Life Magic,0.3,74,16,0,0,0
1705,Health to Mana Other I,Drains one-half of the target's Health and gives 75% of that to his/her Mana.,1,-1,87,10,Life Magic,0.01,74,16,5,0,0
1706,Health to Mana Other II,Drains one-half of the target's Health and gives 90% of that to his/her Mana.,50,-1,87,20,Life Magic,0.05,74,16,5,0,0
1707,Health to Mana Other III,Drains one-half of the target's Health and gives 105% of that to his/her Mana.,100,-1,87,30,Life Magic,0.1,74,16,5,0,0
1708,Wedding Bliss,This is a gem that spectacularly symbolizes all the joys and challenges of marriage.  It is a one-use item. so use it wisely to mark your commitment to share your life with another.  Best used outdoors. in the open.,1,-1,67,15,Life Magic,0.01,141,16,0,0,1
1709,Cooking Mastery Other I,Increases the target's Cooking skill by 10 points.,1,1800,216,10,Creature Enchantment,0.01,20,16,0,1,1
1710,Cooking Mastery Other II,Increases the target's Cooking skill by 15 points.,50,1800,216,20,Creature Enchantment,0.05,20,16,5,0.85,1
1711,Cooking Mastery Other III,Increases the target's Cooking skill by 20 points.,100,1800,216,30,Creature Enchantment,0.1,20,16,5,0.7,1
1712,Cooking Mastery Other IV,Increases the target's Cooking skill by 25 points.,150,1800,216,40,Creature Enchantment,0.15,20,16,5,0.55,1
1713,Cooking Mastery Other V,Increases the target's Cooking skill by 30 points.,200,1800,216,50,Creature Enchantment,0.2,20,16,5,0.4,1
1714,Cooking Mastery Other VI,Increases the target's Cooking skill by 35 points.,250,2700,216,60,Creature Enchantment,0.3,20,16,5,0.25,1
1715,Cooking Mastery Self I,Increases the caster's Cooking skill by 10 points.,1,1800,216,15,Creature Enchantment,0.01,20,16,0,0,1
1716,Cooking Mastery Self II,Increases the caster's Cooking skill by 15 points.,50,1800,216,30,Creature Enchantment,0.05,20,16,0,0,1
1717,Cooking Mastery Self III,Increases the caster's Cooking skill by 20 points.,100,1800,216,40,Creature Enchantment,0.1,20,16,0,0,1
1718,Cooking Mastery Self IV,Increases the caster's Cooking skill by 25 points.,150,1800,216,50,Creature Enchantment,0.15,20,16,0,0,1
1719,Cooking Mastery Self V,Increases the caster's Cooking skill by 30 points.,200,1800,216,60,Creature Enchantment,0.2,20,16,0,0,1
1720,Cooking Mastery Self VI,Increases the caster's Cooking skill by 35 points.,250,2700,216,70,Creature Enchantment,0.3,20,16,0,0,1
1721,Cooking Ineptitude Other I,Decreases the target's Cooking skill by 10 points.,1,60,217,10,Creature Enchantment,0.01,21,16,0,1,1
1722,Cooking Ineptitude Other II,Decreases the target's Cooking skill by 15 points.,75,90,217,20,Creature Enchantment,0.05,21,16,5,0.85,1
1723,Cooking Ineptitude Other III,Decreases the target's Cooking skill by 20 points.,125,120,217,30,Creature Enchantment,0.1,21,16,5,0.7,1
1724,Cooking Ineptitude Other IV,Decreases the target's Cooking skill by 25 points.,175,150,217,40,Creature Enchantment,0.15,21,16,5,0.55,1
1725,Cooking Ineptitude Other V,Decreases the target's Cooking skill by 30 points.,225,180,217,50,Creature Enchantment,0.2,21,16,5,0.4,1
1726,Cooking Ineptitude Other VI,Decreases the target's Cooking skill by 35 points.,275,210,217,60,Creature Enchantment,0.3,21,16,5,0.25,1
1727,Cooking Ineptitude Self I,Decreases the caster's Cooking skill by 10 points.,1,60,217,15,Creature Enchantment,0.01,21,16,0,0,1
1728,Cooking Ineptitude Self II,Decreases the caster's Cooking skill by 15 points.,75,90,217,30,Creature Enchantment,0.05,21,16,0,0,1
1729,Cooking Ineptitude Self III,Decreases the caster's Cooking skill by 20 points.,125,120,217,40,Creature Enchantment,0.1,21,16,0,0,1
1730,Cooking Ineptitude Self IV,Decreases the caster's Cooking skill by 25 points.,175,150,217,50,Creature Enchantment,0.15,21,16,0,0,1
1731,Cooking Ineptitude Self V,Decreases the caster's Cooking skill by 30 points.,225,180,217,60,Creature Enchantment,0.2,21,16,0,0,1
1732,Cooking Ineptitude Self VI,Decreases the caster's Cooking skill by 35 points.,275,210,217,70,Creature Enchantment,0.3,21,16,0,0,1
1733,Fletching Mastery Other I,Increases the target's Fletching skill by 10 points.,1,1800,218,10,Creature Enchantment,0.01,20,16,0,1,1
1734,Fletching Mastery Other II,Increases the target's Fletching skill by 15 points.,50,1800,218,20,Creature Enchantment,0.05,20,16,5,0.85,1
1735,Fletching Mastery Other III,Increases the target's Fletching skill by 20 points.,100,1800,218,30,Creature Enchantment,0.1,20,16,5,0.7,1
1736,Fletching Mastery Other IV,Increases the target's Fletching skill by 25 points.,150,1800,218,40,Creature Enchantment,0.15,20,16,5,0.55,1
1737,Fletching Mastery Other V,Increases the target's Fletching skill by 30 points.,200,1800,218,50,Creature Enchantment,0.2,20,16,5,0.4,1
1738,Fletching Mastery Other VI,Increases the target's Fletching skill by 35 points.,250,2700,218,60,Creature Enchantment,0.3,20,16,5,0.25,1
1739,Fletching Mastery Self I,Increases the caster's Fletching skill by 10 points.,1,1800,218,15,Creature Enchantment,0.01,20,16,0,0,1
1740,Fletching Mastery Self II,Increases the caster's Fletching skill by 15 points.,50,1800,218,30,Creature Enchantment,0.05,20,16,0,0,1
1741,Fletching Mastery Self III,Increases the caster's Fletching skill by 20 points.,100,1800,218,40,Creature Enchantment,0.1,20,16,0,0,1
1742,Fletching Mastery Self IV,Increases the caster's Fletching skill by 25 points.,150,1800,218,50,Creature Enchantment,0.15,20,16,0,0,1
1743,Fletching Mastery Self V,Increases the caster's Fletching skill by 30 points.,200,1800,218,60,Creature Enchantment,0.2,20,16,0,0,1
1744,Fletching Mastery Self VI,Increases the caster's Fletching skill by 35 points.,250,2700,218,70,Creature Enchantment,0.3,20,16,0,0,1
1745,Fletching Ineptitude Other I,Decreases the target's Fletching skill by 10 points.,1,60,219,10,Creature Enchantment,0.01,21,16,0,1,1
1746,Fletching Ineptitude Other II,Decreases the target's Fletching skill by 15 points.,75,90,219,20,Creature Enchantment,0.05,21,16,5,0.85,1
1747,Fletching Ineptitude Other III,Decreases the target's Fletching skill by 20 points.,125,120,219,30,Creature Enchantment,0.1,21,16,5,0.7,1
1748,Fletching Ineptitude Other IV,Decreases the target's Fletching skill by 25 points.,175,150,219,40,Creature Enchantment,0.15,21,16,5,0.55,1
1749,Fletching Ineptitude Other V,Decreases the target's Fletching skill by 30 points.,225,180,219,50,Creature Enchantment,0.2,21,16,5,0.4,1
1750,Fletching Ineptitude Other VI,Decreases the target's Fletching skill by 35 points.,275,210,219,60,Creature Enchantment,0.3,21,16,5,0.25,1
1751,Fletching Ineptitude Self I,Decreases the caster's Fletching skill by 10 points.,1,60,219,15,Creature Enchantment,0.01,21,16,0,0,1
1752,Fletching Ineptitude Self II,Decreases the caster's Fletching skill by 15 points.,75,90,219,30,Creature Enchantment,0.05,21,16,0,0,1
1753,Fletching Ineptitude Self III,Decreases the caster's Fletching skill by 20 points.,125,120,219,40,Creature Enchantment,0.1,21,16,0,0,1
1754,Fletching Ineptitude Self IV,Decreases the caster's Fletching skill by 25 points.,175,150,219,50,Creature Enchantment,0.15,21,16,0,0,1
1755,Fletching Ineptitude Self V,Decreases the caster's Fletching skill by 30 points.,225,180,219,60,Creature Enchantment,0.2,21,16,0,0,1
1756,Fletching Ineptitude Self VI,Decreases the caster's Fletching skill by 35 points.,275,210,219,70,Creature Enchantment,0.3,21,16,0,0,1
1757,Alchemy Mastery Other I,Increases the target's Alchemy skill by 10 points.,1,1800,221,10,Creature Enchantment,0.01,26,16,0,1,1
1758,Alchemy Mastery Other II,Increases the target's Alchemy skill by 15 points.,50,1800,221,20,Creature Enchantment,0.05,26,16,5,0.85,1
1759,Alchemy Mastery Other III,Increases the target's Alchemy skill by 20 points.,100,1800,221,30,Creature Enchantment,0.1,26,16,5,0.7,1
1760,Alchemy Mastery Other IV,Increases the target's Alchemy skill by 25 points.,150,1800,221,40,Creature Enchantment,0.15,26,16,5,0.55,1
1761,Alchemy Mastery Other V,Increases the target's Alchemy skill by 30 points.,200,1800,221,50,Creature Enchantment,0.2,26,16,5,0.4,1
1762,Alchemy Mastery Other VI,Increases the target's Alchemy skill by 35 points.,250,2700,221,60,Creature Enchantment,0.3,26,16,5,0.25,1
1763,Alchemy Mastery Self I,Increases the caster's Alchemy skill by 10 points.,1,1800,221,15,Creature Enchantment,0.01,26,16,0,0,1
1764,Alchemy Mastery Self II,Increases the caster's Alchemy skill by 15 points.,50,1800,221,30,Creature Enchantment,0.05,26,16,0,0,1
1765,Alchemy Mastery Self III,Increases the caster's Alchemy skill by 20 points.,100,1800,221,40,Creature Enchantment,0.1,26,16,0,0,1
1766,Alchemy Mastery Self IV,Increases the caster's Alchemy skill by 25 points.,150,1800,221,50,Creature Enchantment,0.15,26,16,0,0,1
1767,Alchemy Mastery Self V,Increases the caster's Alchemy skill by 30 points.,200,1800,221,60,Creature Enchantment,0.2,26,16,0,0,1
1768,Alchemy Mastery Self VI,Increases the caster's Alchemy skill by 35 points.,250,2700,221,70,Creature Enchantment,0.3,26,16,0,0,1
1769,Alchemy Ineptitude Other I,Decreases the target's Alchemy skill by 10 points.,1,60,220,10,Creature Enchantment,0.01,27,16,0,1,1
1770,Alchemy Ineptitude Other II,Decreases the target's Alchemy skill by 15 points.,75,90,220,20,Creature Enchantment,0.05,27,16,5,0.85,1
1771,Alchemy Ineptitude Other III,Decreases the target's Alchemy skill by 20 points.,125,120,220,30,Creature Enchantment,0.1,27,16,5,0.7,1
1772,Alchemy Ineptitude Other IV,Decreases the target's Alchemy skill by 25 points.,175,150,220,40,Creature Enchantment,0.15,27,16,5,0.55,1
1773,Alchemy Ineptitude Other V,Decreases the target's Alchemy skill by 30 points.,225,180,220,50,Creature Enchantment,0.2,27,16,5,0.4,1
1774,Alchemy Ineptitude Other VI,Decreases the target's Alchemy skill by 35 points.,275,210,220,60,Creature Enchantment,0.3,27,16,5,0.25,1
1775,Alchemy Ineptitude Self I,Decreases the caster's Alchemy skill by 10 points.,1,60,220,15,Creature Enchantment,0.01,27,16,0,0,1
1776,Alchemy Ineptitude Self II,Decreases the caster's Alchemy skill by 15 points.,75,90,220,30,Creature Enchantment,0.05,27,16,0,0,1
1777,Alchemy Ineptitude Self III,Decreases the caster's Alchemy skill by 20 points.,125,120,220,40,Creature Enchantment,0.1,27,16,0,0,1
1778,Alchemy Ineptitude Self IV,Decreases the caster's Alchemy skill by 25 points.,175,150,220,50,Creature Enchantment,0.15,27,16,0,0,1
1779,Alchemy Ineptitude Self V,Decreases the caster's Alchemy skill by 30 points.,225,180,220,60,Creature Enchantment,0.2,27,16,0,0,1
1780,Alchemy Ineptitude Self VI,Decreases the caster's Alchemy skill by 35 points.,275,210,220,70,Creature Enchantment,0.3,27,16,0,0,1
1781,Exploding Magma,Exploding magma from unstable golems!,275,-1,135,30,War Magic,0.4,0,0,15,0.2,1
1782,Gertarh's Curse,Decreases your Loyalty skill by 30 points.,225,780,76,50,Creature Enchantment,0.2,21,16,5,0.4,1
1783,Searing Disc,Shoots eight waves of acid outward from the caster. Each wave does 42-84 points of acid damage to the first thing it hits.,200,-1,222,80,War Magic,0.2,0,0,4.5,0,1
1784,Horizon's Blades,Shoots eight blades outward from the caster. Each blade does 42-84 points of slashing damage to the first thing it hits.,200,-1,228,80,War Magic,0.2,0,0,4.5,0,1
1785,Cassius' Ring of Fire,Shoots eight waves of flame outward from the caster. Each wave does 42-84 points of fire damage to the first thing it hits.,200,-1,226,80,War Magic,0.2,0,0,4.5,0,1
1786,Nuhmudira's Spines,Shoots eight waves of force outward from the caster. Each wave does 42-84 points of piercing damage to the first thing it hits.,200,-1,227,80,War Magic,0.2,0,0,4.5,0,1
